,MSAID,PriceChange
0,999,0.015765695347673837
1,35620,0.015153062266424327
2,31080,0.02117100886719025
3,16980,0.01546965752052874
4,19100,0.01279324074247154
5,37980,0.020238876291547248
6,26420,0.011366904564902858
7,47900,0.017074244689862964
8,33100,0.013840115000623576
9,12060,0.015049770737137369
10,71650,0.01839431491161097
11,41860,0.01562843413796468
12,19820,0.019571639586410634
13,40140,0.02382821402344838
14,38060,0.026707264893479406
15,42660,0.02848803528429734
16,33460,0.01572751322751323
17,41740,0.024090082297927893
18,41180,0.020723092140467324
19,45300,0.02104463568956141
20,12580,0.017669258731266516
21,19740,0.01493702759731002
22,38300,0.025008159995252365
23,38900,0.021289900998447173
24,16740,0.01861567168651832
25,40900,0.023524105031506717
26,41700,0.011465955458296291
27,36740,0.00945402799118936
28,17140,0.018541696105941013
29,17460,0.024555804461901986
30,28140,0.019358634343132494
31,29820,0.02332284493999939
32,18140,0.01837560391988529
33,26900,0.019237450948332242
34,41940,0.034588286014471475
35,12420,0.021050776923851395
36,47260,0.012782031890086342
37,34980,0.013080438004281245
38,77200,0.022668503347108435
39,33340,0.020890697342389197
40,27260,0.014358687110204492
41,32820,0.019219526004517172
42,36420,0.012083387870206208
43,31140,0.016684218685683434
44,73450,0.020753629916396902
45,40060,0.010266700434435332
46,35380,0.014503536414236068
47,15380,0.024956535135016177
48,39580,0.01421992213465008
49,13820,0.01509522375071125
50,41620,0.020922121285790123
51,40380,0.017122567544023023
52,24340,0.026554266756043547
53,46060,0.020667960761204893
54,46520,0.005018248175182482
55,46140,0.014520020221799868
56,23420,0.02733052536954205
57,79600,0.02577879504985064
58,71950,0.024975118333932986
59,10740,0.01906895715658366
60,10580,0.016094001543195176
61,36540,0.014913007456503728
62,75700,0.029487184815450537
63,12540,0.021834901535848314
64,28940,0.01911113993385181
65,24860,0.01510562722004113
66,37100,0.018565271231509126
67,10900,0.02243326582370865
68,21340,0.02291720887192389
69,12940,0.005313935438068546
70,19380,0.023220489163302906
71,32580,0.01634918733277425
72,17900,0.014156448103774857
73,24660,0.019146124092105105
74,10420,0.01626392309327066
75,35840,0.017946821623525268
76,30780,0.012237892694575031
77,44700,0.026608336309371972
78,16700,0.013797578164767961
79,45060,0.02068579462611956
80,17820,0.015453228500998867
81,49180,0.017443664661510552
82,48620,0.016296984730576156
83,78100,0.01802500517726551
84,15980,0.00902566199775074
85,14260,0.02750095509993751
86,45780,0.021138498644278702
87,31540,0.017614288897649943
88,29460,0.024360808385569744
89,36260,0.026048599692010545
90,19660,0.009505318399549169
91,19780,0.009428599615715271
92,27140,0.010664821841993506
93,49660,0.025146142788691903
94,12260,0.018254282150354437
95,42540,0.01710848954880552
96,25420,0.011515605493133583
97,37340,0.022460469831956337
98,16860,0.01511902859001141
99,44060,0.02985090013160924
100,39340,0.021777158973260505
101,29540,0.016602694609551976
102,33700,0.020514977200780042
103,76750,0.017757143971814247
104,20500,0.010738322343089041
105,42220,0.018107191943443627
106,30460,0.014165291556492177
107,29180,0.008405930001528351
108,29620,0.016439310384860975
109,22220,0.018940374703827645
110,37860,0.014689062367331446
111,47300,0.022160421912385535
112,43340,0.011736451366915302
113,44180,0.01735376435222166
114,49620,0.013943866488970223
115,18580,0.013496085795737363
116,22420,0.018851531413134743
117,39900,0.02301244114052644
118,11700,0.016424033503318995
119,38940,0.014235581021868867
120,42200,0.018219418301193863
121,26620,0.028274900804732234
122,23060,0.011379023183965113
123,41500,0.019357126201435492
124,46700,0.008730732177263969
125,33660,0.020346720863920403
126,39740,0.01763438051074391
127,15180,0.02903272256020735
128,28660,0.016300474881579027
129,15940,0.01969684408334715
130,13140,0.0076940248530396604
131,74950,0.025524472254178476
132,41420,0.019175128158505035
133,11260,-0.013895355318465282
134,19340,0.00030520940342727826
135,37900,0.009966052587944741
136,34820,0.013820164745596445
137,33860,0.012138801796457927
138,41540,0.013867277226989137
139,25060,0.012979495048123867
140,45220,0.013285826438794612
141,45940,0.025944250980886503
142,22180,0.016512891264982323
143,25860,0.008258348456776463
144,26580,-0.0013147414181933343
145,21660,0.019714256096296793
146,40420,0.009001156838819073
147,42340,0.004400689145951268
148,11460,0.012493118197603015
149,36100,0.010620205079822231
150,28020,0.020420051131031357
151,34940,0.020424822411726905
152,43780,0.01406530419176672
153,43900,0.014760872635282415
154,21780,0.011900397811358668
155,28700,0.013842400440338585
156,40220,0.014285790237600285
157,24580,0.022179167424883055
158,30700,0.021297598181783162
159,22660,0.008666619971515958
160,46540,0.00814054668229575
161,17980,0.008170023132925348
162,14500,0.012060030096775167
163,31180,0.01929918708882396
164,21500,0.02026084935804334
165,22900,0.003508677711840892
166,20260,0.01080405065050112
167,12100,0.029001520477557066
168,76450,0.02572832390706511
169,42020,0.014939216064637008
170,23540,0.010921302235276055
171,42100,0.0321682440820522
172,17300,0.018731460007550833
173,16300,0.004668056114178459
174,32900,0.021920472185735486
175,48900,0.010346674547032857
176,28420,0.011089540133725869
177,24540,0.008785080880310155
178,47380,0.016510651276276277
179,36500,0.03382042662033165
180,11100,0.007257448433919022
181,13780,0.019670558132096595
182,25180,0.021945606176841794
183,14740,0.029742100102013846
184,29700,-0.009715782394789934
185,31340,0.018089105594223397
186,49420,0.016270026061452742
187,18880,0.01826841368098963
188,45820,0.013332163203814622
189,31420,0.007520067596113223
190,16580,0.015721489258824342
191,46220,0.005376883532335079
192,17780,0.011969945431131123
193,43620,0.009956598322501125
194,16620,0.006882619862144576
195,11540,0.01680428948878766
196,17020,0.022193424466942262
197,16820,0.002044556802022436
198,72500,0.011493699052558268
199,70900,0.025495982948024267
200,30980,-0.025800831892826274
201,72400,0.004544274620554633
202,39140,0.021632813671113776
203,44100,0.004851912693296736
204,46340,0.017503813466986273
205,29740,0.022028182385181342
206,22020,0.005087015856786138
207,26380,-0.002070103037709264
208,40340,0.004174212462541722
209,22500,0.006145246897173831
210,32780,0.020240786658887594
211,29200,0.012948030974840076
212,13380,0.020155261577975016
213,29420,0.024178378210310304
214,40980,0.020002606856031363
215,29340,0.0028675196198710835
216,27740,0.009540770076441885
217,21140,0.011218525963538338
218,49740,0.024867287955644687
219,39540,0.010776624422136297
220,12020,0.012117611296874569
221,78400,0.02817379762648345
222,41060,0.009940294425960531
223,25940,0.011594028107504222
224,14010,0.009308440357274985
225,25900,0.003109669251463839
226,37460,0.006310452319386503
227,28740,0.03500415525254701
228,19300,0.01860285066830208
229,23580,0.014692943504248438
230,47580,0.00905487619600667
231,13980,0.0026165396392802184
232,27340,0.009977955009752888
233,39820,0.022758707847418715
234,33740,0.012432559230588787
235,27900,0.024048936441026948
236,20940,0.04269767292877849
237,45460,0.003054374007072208
238,34740,0.021320531369196368
239,20700,0.02857142857142857
240,43580,0.010661335998667334
241,24780,0.014877962696494992
242,47940,0.0036892920039816508
243,36780,0.019090636853663405
244,49700,0.008542119513404263
245,10180,0.0100207182320442
246,17860,0.010784665689917818
247,20100,0.015659491690277836
248,20740,0.016725244809231644
249,27500,0.022978980795402993
250,27100,0.007425303099477502
251,39460,0.015036332653475662
252,14020,0.014725225674411537
253,39380,0.025961398707944287
254,13740,0.01847205705274695
255,14540,-0.019707106483965987
256,13460,0.017724988367759365
257,10500,-0.004123767401392112
258,47220,0.03870092840502104
259,35660,0.003082201881765359
260,27980,-4.365576164517442e-05
261,36860,0.013642467102318503
262,44300,0.004840436924394945
263,70750,0.02113619960820703
264,10780,0.0031042922810578474
265,19460,0.022756285730143752
266,25260,0.027609400487343175
267,26980,0.002668442726425854
268,40580,0.0056128966089526635
269,33780,0.01693281938325991
270,48660,0.01551494475376374
271,15500,0.010585645090268605
272,31460,0.0201606210771977
273,27620,0.021156832298136644
274,16540,0.025591157872363036
275,45500,-0.0005237321686950192
276,21060,0.014435020451180648
277,39060,0.007999908047033943
278,48540,0.004746282563963195
279,22520,0.00791995964351774
280,24300,0.011147600471740906
281,72700,0.023951229742336256
282,20020,0.01635720229639654
283,42140,0.013642106773896753
284,27780,-0.003544189440400285
285,45900,0.014479609082518588
286,25620,0.0016820507117437722
287,19140,0.011748173130972456
288,33260,-0.010547839123518438
289,26140,0.027312770100204206
290,12220,0.01002476255250667
291,46660,0.008931241245809792
292,17660,0.04285967246893177
293,44220,0.015978283566506577
294,41100,0.018626013761142507
295,42680,0.011321934602662629
296,36220,-0.00022599964485770093
297,34900,0.02280964209100147
298,46180,0.0007881708688762818
299,12980,0.017768168480602135
300,27460,0.022078065681323946
301,21700,0.01554733556814241
302,39660,0.009468010718830484
303,22380,0.016720001718176156
304,31300,0.005305447695205874
305,48140,0.012856722728710388
306,29100,0.013384311566570535
307,30140,0.012105417597119368
308,26820,0.017094281298299846
309,43420,0.01281533680784947
310,76600,0.027665708439304444
311,30020,0.01095522014676451
312,22140,0.014844960344070108
313,27180,0.01888715160284085
314,34060,0.013208621487289593
315,24020,0.006194732363248112
316,49020,0.011894571580412091
317,41140,0.018209519464224607
318,11020,0.0031403661005743565
319,35100,0.011205607130054267
320,16060,-0.0005356717720815808
321,30940,-0.0007022674580804048
322,30860,0.020269853983118723
323,25500,0.0025413243370748513
324,13220,0.0012269643458595967
325,31900,0.00895599242326719
326,48260,0.0038533845561017762
327,24140,0.014047579819050552
328,70600,0.028477749712221972
329,25220,0.0036918373945504248
330,27860,0.00739034169110167
331,43300,0.012580459582966991
332,11500,0.0012925422214619033
333,44420,0.003071265087345214
334,34620,0.01893256964332205
335,34580,0.022240924818091982
336,10540,0.014057786735563462
337,48060,0.005274828189342919
338,48700,-0.006942212898570935
339,17420,0.013386106910966825
340,43100,0.021014841454766488
341,13900,0.0008842331951124723
342,36980,0.02419432957043329
343,20380,0.01763962851053648
344,49300,0.020024313208661864
345,34100,-0.004084924464960134
346,28100,0.011633870664078477
347,15260,0.014271162016447613
348,36300,-0.000867760799849085
349,41660,0.005305955856958965
350,33140,0.01823900966489942
351,26090,0.015358307448119665
352,48300,0.00890072527552877
353,29940,0.01722922590761529
354,19500,0.010141455249597952
355,33540,0.025935568661049235
356,41400,-0.0069956265627780225
357,13020,0.009496546055003533
358,74650,0.02661155095196655
359,40700,0.015628246474610873
360,44940,0.0049963422416610895
361,43320,0.021803381730807807
362,32940,-0.00824774971251834
363,14140,-0.00021487470118986866
364,19260,-0.0002219563035590211
365,30620,0.023852341810462047
366,18260,0.01424405898800721
367,15680,0.020519441823508965
368,23460,0.026052550625324862
369,19060,-0.0021667118064959685
370,31020,0.02145436266086665
371,48580,-0.004853494843673269
372,22540,0.010733304324402728
373,27060,-0.004501001215761997
374,11780,-0.006140496662963708
375,23900,0.015489711862714887
376,38220,0.00010649303231302866
377,46100,0.00028558928614831196
378,40080,0.005270753954508717
379,10300,0.01844464082817826
380,46300,0.020022021581149525
381,18500,0.0024482178821529535
382,42700,0.017983155019348964
383,46020,0.04628282594499872
384,37140,0.004886079052906254
385,24220,-0.01210556511761331
386,43140,0.031053588800067672
387,21820,0.01932014083840985
388,36140,0.011655866262266513
389,31860,-0.0009668852926498895
390,40660,0.009275601787524878
391,16020,0.0019929565696389776
392,26300,0.011916131684639954
393,24940,0.0007121480589726417
394,44980,0.005056032218525653
395,17220,0.001240023225831849
396,47020,0.011195957610352953
397,45180,0.011042360780580676
398,20220,0.010094943044710692
399,45540,0.001969522416683338
400,10700,0.027996284578096428
401,31740,0.0022404376942611456
402,37620,0.013852043087331968
403,35420,-0.008359943749077376
404,36700,-0.003792228039312764
405,16940,0.003411709545803697
406,35260,0.0019468173175768491
407,14660,0.0074406364577138655
408,28060,0.024718546004982602
409,42940,0.010215449105487722
410,11180,0.006044855685020181
411,14580,0.02100499221788138
412,34180,0.02574763537532511
413,26860,-0.0022943549628899633
414,21300,-0.0012382177343495037
415,32740,0.005118223760092272
416,13180,0.01886738564182242
417,38240,0.015759816869167106
418,46380,0.03909776435420217
419,25840,0.015484941901825942
420,31260,0.003400419764736508
421,49780,0.007760202310705608
422,18700,0.002801811855839296
423,14100,0.0009028679334356191
424,29860,-0.0007985227329440535
425,40780,0.006102058606584859
426,14700,0.00745496088748951
427,48020,0.019044781090188825
428,33220,0.011493564003702446
429,36660,-0.003711710241872986
430,38540,0.005360664778516213
431,29020,0.011672926421681365
432,24420,0.016642633017416635
433,26660,0.002442315246537207
434,38460,0.0139847303333356
435,24260,1.816805450416351e-05
436,20180,-0.007978199487819292
437,19180,0.00021074445478653342
438,31820,0.01662530419487748
439,24500,0.020279091933538194
440,48980,0.002488397030294597
441,18980,0.014125047387708681
442,36460,0.007514697515645742
443,12180,0.011559670903246734
444,39020,0.003380880701502879
445,11980,0.00817418142157659
446,36020,0.025270700455255982
447,17060,0.0021271184481283668
448,25980,-0.003236986206418521
449,43740,0.0015442411544782993
450,47700,0.009290802105915144
451,44660,0.006787493209234132
452,39500,-0.0011450753638253639
453,73750,0.013141865354675146
454,41780,-0.010700669592797873
455,42620,0.010424072083987766
456,18020,0.01406414968636551
457,40260,0.002618648306705505
458,16500,0.03469816717404668
459,16220,0.005361385657630921
460,25740,0.013673084621885831
461,22300,0.020114833263622192
462,49220,0.0023461624717511687
463,37260,0.02151586394637047
464,42860,0.012210528722753543
465,34340,-2.264697889301567e-05
466,24060,0.010258009453781513
467,28580,0.012624258799816521
468,10140,0.03968132957231074
469,23700,0.009611345206421143
470,38820,0.018213699328901854
471,73300,0.025691907377717035
472,34780,0.008013454689354967
473,23180,0.003470924333849522
474,37020,0.005944009759053931
475,34380,0.004246089499936415
476,44340,-0.00937103242578747
477,31980,0.009370424597364568
478,44620,0.003905107091889439
479,33500,-0.006472759703393142
480,43060,0.004351337708228167
481,35900,0.0041915341359919965
482,39980,-0.0008609598250993973
483,24620,0.010222553508678522
484,32300,-0.0012463245525936861
485,22580,0.006786975284425265
486,29380,0.034839241226435454
487,28180,0.005880923831691471
488,32100,0.0024241976767080133
489,29300,-0.016546982183880347
490,32020,0.0022184978154093566
491,33980,0.010530922232103784
492,28900,0.022211067888066257
493,31940,0.00324963978049603
494,40740,0.006836702896155771
495,32220,-0.002921321422789123
496,22100,0.0016038968753712725
497,16660,-0.005552390073587353
498,11900,2.5643217369005897e-05
499,26020,0.006102168387791084
500,17340,0.00390865157109908
501,34860,0.0014358842278097937
502,26740,0.0027074328701689244
503,22060,0.01257694573088339
504,21020,0.001822105859043306
505,26960,0.019544888541641235
506,10460,0.011020234354350827
507,39780,0.014407624499993795
508,26460,0.012649580522102225
509,43700,0.009922862094666798
510,18300,0.013153448342237754
511,47460,0.00648777720980064
512,42380,0.0019063832181999802
513,36580,0.001398281551177758
514,22800,-0.0026789470188411896
515,12660,-0.0008026372366346568
516,31930,0.001887557718707101
517,41460,0.0039054237800271946
518,77650,-0.0012511386459167883
519,13720,-0.004877350883125666
520,44780,-0.003197189413260619
521,40100,0.0028410506903254746
522,23380,-1.615743807661857e-05
523,34540,0.006008410513772689
524,30300,0.004395818690761061
525,43220,0.022378596442814997
526,10620,0.00292435947798001
527,21420,0.005683193655111992
528,27600,0.015075624253910432
529,23860,0.01205511340876282
530,73900,0.01873291761619685
531,12860,0.006112831171830457
532,37080,0.00975041263915036
533,18060,-0.0003669388129529401
534,35940,0.004662518438141096
535,71050,0.004674495496522631
536,28820,0.002838908696672665
537,44580,-0.004743097765702174
538,37300,-0.001642470640837295
539,20140,0.000735972366690872
540,46980,-0.005275623608811717
541,38580,0.0018190624831817448
542,41820,-0.001874786178583647
543,22260,0.0007705100945243258
544,45660,-0.0001923623006531158
545,21900,0.002885115641110533
546,18900,0.013491665622258429
547,38100,0.006372670265236938
548,24100,0.004470496420209698
549,43760,0.006245262273698875
550,23500,0.0031307763401109056
551,16180,0.014273223596290891
552,15660,0.0026543076912387002
553,33300,0.002387994474836313
554,48180,0.003611870363139399
555,36340,-0.004708328952133936
556,27540,0.0031538213479522736
557,34020,-0.007581029795210126
558,20580,-0.0007354478661196473
559,36620,0.01108863861882737
560,37740,0.021738059057866854
561,32620,0.0018204645323289391
562,40300,-0.002803447201744367
563,42460,0.0064557722968087055
564,19220,-0.0006280784106310535
565,11740,0.003396980307259653
566,35020,0.005749215265157773
567,24820,0.0010779592735970793
568,23660,-0.005194508299782821
569,47660,0.011794086844437283
570,28260,-0.0009854063719740814
571,22860,-0.0026254680864417064
572,22780,-0.00742564583577598
573,23980,0.00020200068504580145
574,11940,0.008583946383808029
575,20780,-0.003237454862408168
576,22280,0.011816359905633
577,32380,-0.001151575044307054
578,31660,0.0007766990291262136
579,49100,0.0006049919592949
580,20420,0.013077496977938955
581,38420,-0.00034819205062409643
582,24740,0.025353063093459294
583,14380,0.020557333692413398
584,12780,0.017291285078437142
585,27380,0.000964640394711873
586,21220,-0.005888252366697564
587,39940,0.006460857008178016
588,41220,0.009089417363072703
589,37120,0.008214594127806563
590,11220,0.003240457021969627
591,21460,0.006835013539525627
592,37580,0.0028746930893776158
593,28500,0.008288710587993773
594,35220,0.006897902790093415
595,43380,0.003640387124094172
596,18660,-0.00044857465403679806
597,17540,-0.00438685391631678
598,19620,0.001253928082636919
599,17580,0.01061295213341997
600,35740,0.000544069640914037
601,47820,0.0015915701662916415
602,18620,-0.00071112375331117
603,23300,0.0029744332423550382
604,44260,-0.004584401487332271
605,15460,-0.0008591152124036022
606,15620,0.0016857363899181563
607,11620,0.011264420761709344
608,28340,0.005087704359673024
609,35700,0.008517010622864897
610,37060,-0.00046415258657402753
611,14220,0.006344262466423487
612,38500,0.0031742754651732947
613,23820,0.014618270426469324
614,45140,0.01222203659576713
615,31580,-0.0012194576210507473
616,15860,-0.007467128402142741
617,40820,-0.0007088816425432096
618,25880,0.007329447961659074
619,30380,-0.002174016686531585
620,40460,0.005505348052393754
621,38620,0.008193552224601474
622,14180,-0.000984539089848308
623,39860,0.014671520709903824
624,43020,0.0029907011812013067
625,16260,0.0142707577620324
626,13260,0.007450838895904745
627,23940,-0.001905967721075238
628,35440,0.020772605530817136
629,47540,0.0032326539672849867
630,26500,0.0027324606654629867
631,13340,0.006289092505212334
632,32540,0.005682546464430677
633,13940,0.011459237268782826
634,34220,-0.0016141507213236037
635,25780,0.005723463651544316
636,17740,0.007386797330903898
637,25460,0.00224674877412795
638,40620,0.0030857614151842214
639,43180,0.007546210395919096
640,20340,-0.004895861194776197
641,32000,0.005342137292199605
642,30260,0.001250197816110144
643,39420,0.005324593381940549
644,45620,0.0007829661367145871
645,13420,-0.0003870454260497926
646,34460,0.002790970067989861
647,36900,-0.001434589547990436
648,37220,0.005926271394281993
649,32860,0.0034916518811701014
650,42820,0.010583153347732181
651,40540,0.0024005501616740635
652,15340,-0.0005579206539800362
653,14620,-0.009042334566378957
654,12680,0.0010646056841709015
655,18460,0.0029283356405068683
656,15420,0.004817959268711912
657,24900,0.004027061855670103
658,13660,0.004953642775814394
659,38740,-0.00196542636351454
660,34700,-0.0016016663075486604
661,10940,0.008648452662784994
662,20460,0.011726735739575993
663,42980,0.0036104800016473673
664,20060,-0.0013829345871940258
665,48820,0.00020274019377694311
666,12140,0.00966577540106952
667,42740,0.00863431597249664
668,37500,0.0033830066821371654
669,48940,0.0054787026182102384
670,29980,0.008411261606043462
671,47620,-0.009512590847465162
672,20980,0.0030473116207361726
673,34260,0.005319764972937915
674,16340,0.004836474370456967
675,38840,0.0013877651923768428
676,20900,0.003925080635569207
677,33940,0.003928632211947581
678,21260,0.007183350050710931
679,27300,-0.0021813779211155297
680,41760,0.017160989139553596
681,10860,0.006115249552003729
682,16380,0.0034965034965034965
683,23780,0.005281752970986047
684,32260,-0.0010445962233828847
685,10100,-0.0006544085710149124
686,48460,0.0043084693416146945
687,19000,0.005450186171690788
688,21580,0.00019802441524555028
689,40180,0.002881750617019991
690,45700,-0.0008667089096219255
691,46500,0.002635009569245278
692,15740,0.0014714099459862172
693,36380,0.005002960528504234
694,32660,0.02819230827858482
695,42780,0.0028525687672827827
696,35060,0.0018081791251490786
697,,0.005664628258770519
698,30820,-8.35311397127921e-05
699,43460,-0.0013871292896973284
700,12380,0.017657999290785275
701,17500,0.004340760381473721
702,38260,0.0035847004982733693
703,19580,0.0014049877063575693
704,42420,-0.0019814682822523163
705,30900,0.00529376424045252
706,38700,-0.002104860313815538
707,25300,3.305894409732553e-05
708,34500,0.00936989324900783
709,26340,-0.009212185779079878
710,46460,0.0011392006205007636
711,42300,0.03256179382934677
712,47180,0.003949027676378841
713,23620,0.00533248157993038
714,20540,0.0022875944241102716
715,28620,0.013253766036386392
716,18820,0.0059798125126452805
717,15220,0.0018089786489562279
718,44500,0.00017319843763064538
719,11140,-0.004850454072628245
720,20660,0.013015135741170818
721,35820,-0.0022184065934065934
722,35140,-0.004093421435398745
723,10220,0.006109584282634682
724,34140,0.0033724783650797264
725,40940,0.007467730682016396
726,34660,0.00014009939683522836
727,71350,0.003995135693563943
728,26540,0.0025992597577388964
729,32460,0.006297000448055801
730,15900,-0.004460884141695413
731,21540,0.0025286061855231984
732,18420,0.002049120054904652
733,11820,0.007260487127013274
734,37940,0.0027545398898184046
735,18740,0.003260529724418241
736,35500,-0.0014402563194134228
737,30880,-0.0023080404284205763
738,13060,0.0029283586769086063
739,23340,0.000334717744139024
740,26780,0.0029504922530664947
741,12900,0.0021053467863668867
742,36940,0.004037043473942945
743,47080,0.000461315407934625
744,44920,0.009568816824595913
745,11680,0.0073134876883498715
746,29660,0.0048681477252905826
747,38380,-0.004311981674077885
748,13700,0.006085003680821522
749,29900,0.00037689625930462643
750,19940,-0.0027747174276737258
751,10820,0.0031811552796090505
752,35460,0.013876215890505294
753,19760,0.003088889600204859
754,30060,3.058711976386743e-05
755,17700,0.005224781336287429
756,42900,0.001520093739113912
757,44860,-0.01804641812865497
758,32280,0.0020917727008356885
759,45000,0.007537081752328389
760,15020,-0.0023997340835204745
761,11580,0.008751760936051562
762,45380,-0.0017424269181412543
763,19540,0.009319911213081816
764,27920,0.006085712743563448
765,20820,-0.0017847443159773415
766,46740,0.011762980346142564
767,15580,0.005937045677384454
768,11420,-0.004655478056296493
769,19980,0.0014296548778255298
770,14780,0.0009712868691470297
771,21380,0.0036158131562031284
772,27160,-0.0010646299832205058
773,23140,0.0063723857440877935
774,14820,0.002160301422819213
775,45340,0.010184823895715048
776,31680,0.0023433040587227992
777,45980,0.00736141510698173
778,47340,0.0043828706479946385
779,15700,-0.0010234751515779655
780,31380,-0.004710273729114824
781,46860,0.0018749868329576338
782,28780,-0.0008747053624042428
783,31500,0.008763575477349883
784,34420,0.0025503233445669004
785,37540,0.004344484176051867
786,18100,-0.0004104416351994746
787,15100,0.0035424455631114645
788,28380,-0.002226577603562524
789,13300,0.00193753027391053
790,33060,0.0029286331245951197
791,19420,-6.800546763959822e-06
792,47780,0.003626067233931899
793,15780,0.005420338508882361
794,27220,-0.00732671854282106
795,25580,0.0009155584906793144
796,27940,0.004829992236179404
797,10660,-0.0006979178783296498
798,30280,0.0014665578016194543
799,27020,-0.0024417569159173825
800,30660,-0.000721785516922487
801,27700,-0.0004084167893335149
802,28860,0.003937442190032501
803,10980,0.005356059749365189
804,43500,0.012210028793393817
805,26940,0.0050001552843256004
806,21180,-0.001991280782373041
807,29780,0.019090734373999017
808,32700,0.0016735412506143576
809,43260,0.0034268158184969275
810,47920,0.003485708594761478
811,13500,0.0031992687385740404
812,46780,0.001565020354865965
813,32980,-0.0017858707299156934
814,31220,0.0051216476333634875
815,33180,0.006871820237422273
816,18860,-0.016179412617785084
817,35860,0.006092855764902578
818,25700,0.005015128972400073
819,22620,0.0027834089519580395
820,22820,0.003401054101536105
821,33420,-0.0015883452397662547
822,14720,0.015578181133614671
823,12820,-0.001105379513633014
824,12460,0.005209866047586349
825,48100,0.0021698368118956185
826,25200,0.007841983841763251
827,24460,-0.010056639395846445
828,48220,0.003859903420981914
829,47980,0.007914185038510711
830,24380,-0.004030226700251889
831,45580,0.007447293310627683
832,34300,0.013198567293067072
833,11060,-0.006287696019300362
834,46620,0.001701517608897127
835,30420,-0.00270011103260321
836,14340,0.0007440265298602648
837,45740,0.0033875462145081686
838,17260,-0.0003733766233766234
839,44900,0.004039662137348513
840,36840,0.0066425335504839665
841,35580,7.387297541876743e-05
842,32140,-0.0015635847369112321
843,29260,0.0055788540343645904
844,24700,0.003186812483601994
845,33020,0.002430513534228892
846,33620,0.0011446342569595923
847,45520,0.006487996811252176
848,19700,0.00963269612283981
849,21980,0.0037381684572067573
850,23240,0.012850810704878063
851,31620,0.0037753657385559227
852,15820,-0.001156387143249827
853,18220,0.003329783196836706
854,19860,-0.003285101211499753
855,43940,0.002286856571714143
856,25720,0.011048581780174952
857,44460,0.010791717079004826
858,18380,-0.003064003631411711
859,32340,0.0023660197191852418
860,32180,0.012538287222651094
861,11660,0.009193949072841807
862,30580,0.0011806176316810307
863,30220,-0.0006114875901525368
864,47420,-0.008026815569912022
865,33580,0.002407432112840042
866,44540,0.0034307544954247588
867,37420,-0.0011869074972990245
868,49460,0.00510060483523553
869,48780,-0.006826100251079902
870,36820,0.00028789760715960223
871,15060,0.006262756341724171
872,26220,0.006774081225665538
873,13100,-0.0044582646485838455
874,14420,0.00154775643201412
875,39700,-0.007189819434382646
876,21120,0.003115264797507788
877,24980,-0.0036012244163015424
878,20300,0.0010544058000015392
879,25760,0.006082684402259283
880,37660,-0.012716546493117334
881,39220,0.0035563103758707213
882,38920,0.001171163936181604
883,49380,0.00024718730805531005
884,38180,0.004452338549156675
885,21740,0.0053357400363980775
886,27420,-0.01713423637414136
887,39260,0.01120813762415112
888,25100,0.0035318054435870857
889,44740,0.0011563090614757692
890,49260,-0.0049692908989391405
891,38780,-0.001909152843132595
892,25820,0.0028460731461572818
893,36830,0.007153183166509097
894,31060,0.0029474742463213694
895,22340,-0.00018127201160140875
896,32500,0.0038252378513279352
897,26700,0.003555488312277782
898,11860,0.0057151230949589685
899,43660,0.001574697944303411
900,21840,-0.0032395431209455965
901,43980,-0.00039914553289624433
902,44020,-0.0003409713799845484
903,78500,0.0023250678534249185
904,49080,-0.003519066743499624
905,45020,-0.00217068576204793
906,11380,0.006025006391038602
907,49820,0.002891644555152434
908,46820,0.003364162172734639
909,29500,0.006228986942583857
910,18780,0.000523135395981466
911,37780,-0.00425865825600707
912,46900,0.001011034721821018
913,28540,0.0016530673048275333
